approvedBetween10001And25000,approvedBetween1And10000,approvedBetween25001AndMax,approvedForFemaAssistance,averageFemaInspectedDamage,city,county,disasterNumber,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,hash,id,lastRefresh,noFemaInspectedDamage,otherNeedsAmount,rentalAmount,repairReplaceAmount,state,totalApprovedIhpAmount,totalDamage,totalInspected,totalMaxGrants,validRegistrations,zipCode
0,2,0,2,904,HARWOOD,Gonzales (County),4332,0,5,0,0,22c548f09ee03683aada8eacaf386aa9,5a2f5292758c6e4347f89005,2018-11-20T19:06:45.371Z,4,2388.0,0,3004.0,TX,5392.0,8137,9,0,9,78632
3,70,0,73,824,HOUSTON,Harris (County),4332,3,92,0,0,e51dc936abbfd2017db39a4f1c9d2253,5a2f5292758c6e4347f88fec,2019-01-29T15:58:18.024Z,75,46279.0,17440,74905.0,TX,138624.0,140190,170,0,269,77003
0,1,0,1,5087,REFUGIO,Goliad (County),4332,0,2,0,0,b90f1e6e7affd67c4e0434f5d8d194b0,5a2f5292758c6e4347f89003,2018-11-20T19:06:45.390Z,1,500.0,0,0.0,TX,500.0,15262,3,0,3,78377
22,354,3,379,6766,HOUSTON,Harris (County),4332,166,155,41,9,8d4d66215b63de10533202c8aa936af8,5a2f5292758c6e4347f88fed,2019-01-29T15:58:18.024Z,221,169041.0,520199,350323.0,TX,1039563.0,4005481,592,1,803,77008
55,293,7,355,3297,DEER PARK,Harris (County),4332,89,362,10,2,ad8c547b66a75493d229f4048b0fcd1d,5a2f5292758c6e4347f88fe2,2019-01-29T15:58:18.073Z,237,189431.0,237542,1015356.0,TX,1442329.0,2308475,700,1,1083,77536
25,130,1,156,4374,HOUSTON,Harris (County),4332,33,79,22,3,8e6e55630c9e76927c0407d7272f8029,5a2f5292758c6e4347f88ff7,2018-11-20T19:06:45.685Z,154,62488.0,126351,398798.0,TX,587636.0,1272944,291,1,415,77059
73,318,49,440,6723,KOUNTZE,Hardin (County),4332,46,306,48,50,cdcd74721b469936318fd711c7ed5c8f,5a2f5292758c6e4347f88fd3,2019-01-29T15:58:17.138Z,248,312479.0,321378,2735672.0,TX,3369530.0,4693307,698,27,1044,77625
178,584,11,773,4547,LA MARQUE,Galveston (County),4332,224,637,19,4,57eecc45a7f8cd0031f0b840eab0a204,5a2f5292758c6e4347f88ffc,2019-01-29T14:38:00.930Z,268,642662.0,726355,3077042.0,TX,4446060.0,5238447,1152,3,1593,77568
92,953,16,1061,1904,HOUSTON,Harris (County),4332,99,1179,15,6,4e5880b84455e6b1b71ce99d915e581c,5a2f5292758c6e4347f88ff2,2019-01-29T15:58:18.027Z,696,953082.0,595104,1839546.0,TX,3387732.0,3799990,1995,4,2631,77033
1,13,0,14,1760,THICKET,Hardin (County),4332,1,17,0,0,d77a1e7edf601cd592b43ef921a9a833,5a2f5292758c6e4347f8901f,2019-01-29T15:58:17.138Z,9,1800.0,5312,29135.0,TX,36247.0,47544,27,0,32,77374
1,48,0,49,468,HOUSTON,Harris (County),4332,1,31,0,0,a9250ee8940399fe27286feb69c31f3e,5a2f5292758c6e4347f88ff6,2018-11-20T19:06:45.684Z,62,32501.0,3484,14475.0,TX,50460.0,44016,94,0,197,77054
0,0,1,1,34478,HOUSTON,Hardin (County),4332,0,0,0,1,d59da7db99d827b7494105431bef30cd,5a2f5292758c6e4347f8900a,2018-11-20T19:06:45.393Z,0,5127.0,2142,26031.0,TX,33300.0,34478,1,1,1,77078
1,24,0,25,1471,BERCLAIR,Goliad (County),4332,1,26,0,0,3e96fa389683157cf45b398c40eb64c6,5a2f5292758c6e4347f89013,2018-11-20T19:06:45.608Z,8,8858.0,17237,28453.0,TX,54548.0,51497,35,0,50,78107
1,4,0,5,1870,IOLA,Grimes (County),4332,1,5,0,0,b93bcd0119f7dd41062b393dc817f818,5a2f5292758c6e4347f89018,2019-01-29T15:58:17.136Z,5,1572.0,5734,17889.0,TX,25195.0,20576,11,0,14,77861
0,1,0,1,6029,MILLICAN,Grimes (County),4332,0,1,0,0,f1bd572893383238aa09e76f0a2c6876,5a2f5292758c6e4347f89031,2019-01-29T15:58:17.178Z,0,0.0,1394,6030.0,TX,7424.0,6030,1,0,1,77868
0,2,0,2,2006,LEAGUE CITY,Galveston (County),4332,0,3,0,0,5570612ce66fb7405ef8402bf8d165e5,5a2f5292758c6e4347f8903c,2019-01-29T15:58:17.081Z,2,3734.0,1594,4196.0,TX,9523.0,10033,5,0,7,77565
4,249,1,254,801,HOUSTON,Harris (County),4332,9,200,1,0,b7e2147275e30400de4527a1d6a625ff,5a2f5292758c6e4347f88ff8,2018-11-20T19:06:45.685Z,239,140711.0,36600,140840.0,TX,318151.0,359733,449,0,887,77064
3,201,1,205,1295,GOLIAD,Goliad (County),4332,7,360,2,0,f3db9cf84d90e2caaf223131cb8fb8ee,5a2f5292758c6e4347f89042,2018-11-20T19:06:45.632Z,96,74186.0,114117,246469.0,TX,434772.0,602266,465,0,711,77963
3,1,2,6,30352,ROSE HILL ACRES,Hardin (County),4332,0,0,2,3,e0d29538deb7161871dae0a0df09561b,5a2f5292758c6e4347f89036,2018-11-20T19:06:45.691Z,2,12531.0,15263,96733.0,TX,124527.0,212464,7,2,7,77657
36,377,9,422,1741,TEXAS CITY,Galveston (County),4332,38,428,9,4,4a77eb2c1102777931f6ff16d28f3ce4,5a2f5292758c6e4347f89040,2019-01-29T14:38:00.953Z,357,291143.0,213827,866729.0,TX,1371700.0,1455591,836,3,1329,77590
0,1,0,1,27373,HOU,Harris (County),4332,0,0,1,0,27f603d542fcc5efea5e6f1cd912d766,5a2f5292758c6e4347f88fe9,2018-11-20T19:06:45.698Z,0,250.0,1594,0.0,TX,1844.0,27373,1,0,1,77096
0,8,0,8,584,SMILEY,Gonzales (County),4332,0,21,0,0,12f6cc6842886313ef054bc74c708004,5a2f5292758c6e4347f89030,2019-01-29T15:58:17.178Z,15,1906.0,1030,10343.0,TX,13279.0,21058,36,0,54,78159
3,26,0,29,1915,NAVASOTA,Grimes (County),4332,5,67,0,0,05ff378b045766505a2a55fb8234f1ac,5a2f5292758c6e4347f89047,2019-01-29T15:58:17.083Z,20,12846.0,10970,79668.0,TX,103484.0,176253,92,0,118,77868
127,720,18,865,12376,HOUSTON,Harris (County),4332,352,331,200,90,1ae356951f8d31dbcb5a920089eeb10f,5a2f5292758c6e4347f88ffa,2019-01-29T15:58:18.028Z,222,680403.0,1521287,2144361.0,TX,4346050.0,14790460,1195,5,1475,77074
8,129,0,137,1444,SAN LEON,Galveston (County),4332,4,211,1,0,bd27ed12e4866ee64745fe027a5fac25,5a2f5292758c6e4347f89028,2018-11-20T19:06:45.354Z,83,107493.0,129823,172811.0,TX,410127.0,431896,299,0,361,77539
0,13,0,13,1771,FANNIN,Goliad (County),4332,0,25,0,0,158be240953f8ce3327b2ae7749cb610,5a2f5292758c6e4347f8902c,2019-01-29T15:58:17.133Z,3,2526.0,7772,31767.0,TX,42065.0,49610,28,0,33,77960
0,3,0,3,2742,WALLER,Grimes (County),4332,0,4,0,0,bd4c6934c5533938a11945d38a7b0500,5a2f5292758c6e4347f89032,2018-11-20T19:06:45.392Z,1,0.0,3788,6436.0,TX,10224.0,13710,5,0,5,77484
2,31,0,33,1642,SARATOGA,Hardin (County),4332,1,38,0,0,407d07cf85a98ce882821b2e9afb7724,5a2f5292758c6e4347f8900d,2019-01-29T15:58:17.137Z,19,17323.0,16289,72331.0,TX,105942.0,95293,58,0,80,77585
1,0,0,1,10296,SANTA FE,Galveston (County),4332,1,0,0,0,d42e9bd0841173f726b62cedb7b46db1,5a2f5292758c6e4347f88fff,2019-01-29T15:58:17.135Z,0,500.0,2666,10047.0,TX,13213.0,10297,1,0,1,77511
216,414,71,701,11836,HOUSTON,Harris (County),4332,279,249,172,59,f24578ec923ddbc3549db5353fb6e8f4,5a2f5292758c6e4347f88fee,2019-01-29T15:58:18.025Z,196,1161392.0,1236197,4178562.0,TX,6576151.0,11303982,955,17,1168,77013
129,322,11,462,5450,HOUSTON,Harris (County),4332,153,330,41,3,d4d38149138accc408dcb6766efb03c3,5a2f5292758c6e4347f88ff3,2019-01-29T15:58:18.028Z,205,563286.0,445496,1957175.0,TX,2965957.0,3989999,732,3,1068,77038
6,27,1,34,3774,PLANTERSVILLE,Grimes (County),4332,6,39,2,1,b6824e180317110c69d0ec6903959dcb,5a2f5292758c6e4347f88fd0,2019-01-29T15:58:17.137Z,24,21459.0,14816,167620.0,TX,203895.0,271798,72,0,82,77363
0,16,0,16,1303,WAELDER,Gonzales (County),4332,1,35,0,0,25955185e33e94681a941fc6c0994861,5a2f5292758c6e4347f89046,2019-01-29T15:58:17.134Z,20,12042.0,13074,17342.0,TX,42458.0,73014,56,0,60,78959
4,12,0,16,9642,LEAGUE CITY,Galveston (County),4332,8,9,1,0,60dfd22a6d33569a208e100e53325cd4,5a2f5292758c6e4347f89026,2018-11-20T19:06:45.353Z,3,4506.0,24394,68336.0,TX,97236.0,202484,21,0,30,77539
0,1,0,1,5711,BERCLAIR,Goliad (County),4332,0,1,0,0,afb5f5f1bb98c3549323fc27f47f64eb,5a2f5292758c6e4347f89002,2019-01-29T15:58:17.135Z,0,913.0,1750,5299.0,TX,7962.0,5712,1,0,1,78101
1,0,0,1,16763,PINEWOOD ESTATES,Hardin (County),4332,1,0,0,0,cf2acfea75c44941deeaad3f8a1ab1c8,5a2f5292758c6e4347f8901d,2018-11-20T19:06:45.612Z,0,250.0,832,11137.0,TX,12219.0,16763,1,0,1,77659
4,6,0,10,7775,RICHARDS,Grimes (County),4332,4,6,0,1,72af977f51def308f22a86117674d307,5a2f5292758c6e4347f89008,2019-01-29T15:58:17.178Z,4,22084.0,7278,61121.0,TX,90482.0,116636,15,0,17,77873
0,1,0,1,12705,HOUSTON,Galveston (County),4332,1,0,0,0,f702c9c8679d9d6702788387c1079bf8,5a2f5292758c6e4347f8903a,2018-11-20T19:06:45.407Z,0,500.0,0,0.0,TX,500.0,12705,1,0,1,77089
2,19,0,21,2439,BEDIAS,Grimes (County),4332,2,25,0,0,8d10d56c0525c58205bf295e5a88d3e6,5a2f5292758c6e4347f89007,2019-01-29T15:58:17.083Z,12,11294.0,17440,64347.0,TX,93081.0,95143,39,0,45,77831
10,75,0,85,2723,KEMAH,Galveston (County),4332,19,96,1,0,cbd259b53fcb1a9030f0aa97138ec7bb,5a2f5292758c6e4347f89025,2018-11-20T19:06:45.387Z,81,47626.0,81939,193571.0,TX,323136.0,536505,197,0,272,77565
0,1,0,1,10165,HITCHOCK,Galveston (County),4332,1,0,0,0,dec38a35ba76dbac9ea6d6a9842256cb,5a2f5292758c6e4347f89039,2017-12-12T03:52:50.084Z,0,0.0,1742,0.0,TX,1742.0,10165,1,0,1,77563
1,33,0,34,1286,VICTORIA,Goliad (County),4332,1,40,0,0,605038f1bb059fd62ed88be7515a006e,5a2f5292758c6e4347f89043,2018-11-20T19:06:45.410Z,13,13942.0,4456,32275.0,TX,50673.0,69469,54,0,90,77905
3,38,0,41,1985,BATSON,Hardin (County),4332,4,43,0,0,3b2863666f3a95f4edb6e88c331f129b,5a2f5292758c6e4347f89048,2019-01-29T15:58:17.179Z,22,12147.0,14340,94944.0,TX,121431.0,137013,69,0,94,77519
629,2077,383,3089,12026,HOUSTON,Harris (County),4332,789,970,586,497,783f6267925d2d653b7f0e603807c5c4,5a2f5292758c6e4347f8904a,2019-01-29T15:58:18.029Z,1119,3009233.0,5227231,18499179.0,TX,26735643.0,47647899,3962,160,5734,77084
340,1376,470,2186,23999,HOUSTON,Harris (County),4332,333,223,593,916,3d6e52db5020228f734fa3408dd424c0,5a2f5292758c6e4347f89049,2019-01-29T15:58:18.029Z,364,1219823.0,5835241,17174443.0,TX,24229507.0,58294757,2429,240,2885,77079
80,471,86,637,21818,HOUSTON,Harris (County),4332,56,142,93,324,b9852498e21b4cc8b55819d8276f8356,5a2f5292758c6e4347f89078,2019-01-29T15:58:17.975Z,183,554002.0,1339430,3351869.0,TX,5245301.0,17411477,798,50,1148,77090
1,1,0,2,7226,HOUSTON,Harris (County),4332,0,1,1,0,12000e4c3172c2a065b7a59b6d12d774,5a2f5292758c6e4347f89050,2018-11-20T19:06:46.599Z,1,3820.0,2132,16941.0,TX,22893.0,21679,3,0,3,77450
473,1050,41,1564,8813,HOUSTON,Harris (County),4332,713,904,134,37,ff684c89a2ec9a693f32c7db33265704,5a2f5292758c6e4347f8906e,2019-01-29T15:58:17.971Z,248,1627319.0,2167063,7626030.0,TX,11420413.0,17945245,2036,13,2357,77039
2,245,2,249,424,HOUSTON,Harris (County),4332,3,232,0,0,d85ac8b1c2388e4ebe83fdae043efb3a,5a2f5292758c6e4347f89069,2019-01-29T15:58:17.968Z,264,139627.0,42302,103422.0,TX,285351.0,212003,499,1,1064,77014
78,216,10,304,6436,HOUSTON,Harris (County),4332,117,158,21,15,7d481e34f565f2453ddd5be60c5311c2,5a2f5292758c6e4347f89073,2018-11-20T19:06:45.628Z,172,179641.0,325482,1449611.0,TX,1954734.0,3108673,483,3,736,77065
1186,1655,298,3139,10114,HOUSTON,Harris (County),4332,1134,1162,436,166,b737f0aa63ba7a3e134c7840f133cf11,5a2f5292758c6e4347f8906f,2019-01-29T15:58:17.971Z,872,5380737.0,4296150,22894843.0,TX,32571731.0,38130794,3770,102,4841,77044
746,2033,106,2885,10401,HOUSTON,Harris (County),4332,1535,1107,440,93,3ff2aef0ab8ab200cc64b887387d192b,5a2f5292758c6e4347f8904b,2019-01-29T15:58:18.030Z,664,3275556.0,4785049,12113165.0,TX,20173770.0,39930809,3839,16,4918,77089
62,150,23,235,10983,HOUSTON,Harris (County),4332,76,33,50,22,cbe50b1bf494eed708f2aff72d784a29,5a2f5292758c6e4347f8904c,2019-01-29T15:58:18.031Z,123,133397.0,389882,1568831.0,TX,2092110.0,3350062,305,12,405,77094
2,169,2,173,1996,HOUSTON,Harris (County),4332,2,49,1,7,b2048f5dacf4fad4c1154f86f7ff125b,5a2f5292758c6e4347f8906a,2019-01-29T15:58:17.969Z,196,81354.0,32423,89551.0,TX,203328.0,509178,255,1,390,77019
2,1,0,3,5159,DICKINSON,Harris (County),4332,2,1,0,0,d071151167d20ed81d7518997b30ab1b,5a2f5292758c6e4347f8905d,2019-01-29T15:58:18.022Z,3,4298.0,5044,24915.0,TX,34256.0,30960,6,0,8,77539
178,948,27,1153,12093,BELLAIRE,Harris (County),4332,715,309,235,51,ce520770d92d516456bb7cacabcc0781,5a2f5292758c6e4347f89057,2019-01-29T15:58:18.072Z,292,482249.0,2457643,2975261.0,TX,5915153.0,19374163,1602,6,1795,77401
12,294,2,308,1556,HOUSTON,Harris (County),4332,14,373,6,3,6e1e51f983b05a4d776dc62e9e940b55,5a2f5292758c6e4347f89067,2019-01-29T15:58:17.967Z,304,184499.0,168600,395186.0,TX,748285.0,1089240,700,1,1091,77004
5,165,0,170,1138,HOUSTON,Harris (County),4332,9,98,2,0,b4a87b78b8a15afbf1d1898f1c349739,5a2f5292758c6e4347f89071,2019-01-29T15:58:17.972Z,157,82684.0,40818,114053.0,TX,237555.0,302877,266,0,428,77055
441,888,77,1406,7616,HOUSTON,Harris (County),4332,455,653,162,46,0f9b3de353e6df93fdf4ed5104cd94d7,5a2f5292758c6e4347f89070,2019-01-29T15:58:17.972Z,515,1964903.0,1772837,7538064.0,TX,11275804.0,13952579,1832,24,2730,77049
3,38,0,41,7658,EL LAGO,Harris (County),4332,31,32,3,0,4e7beddc65ce4ebafac4d90cde575b1d,5a2f5292758c6e4347f8908a,2019-01-29T15:58:17.966Z,15,12468.0,60020,44658.0,TX,117146.0,620355,81,0,110,77586
631,1078,45,1754,10841,HOUSTON,Harris (County),4332,1027,583,252,22,82e657e95c629ed0b4d5d754a27e4f4a,5a2f5292758c6e4347f8906d,2019-01-29T15:58:17.970Z,310,2064292.0,3037396,9158257.0,TX,14259945.0,23787348,2194,10,2699,77034
75,301,5,381,4031,HOUSTON,Harris (County),4332,106,358,14,1,2551755251d90d82bc60ada71ace606e,5a2f5292758c6e4347f89072,2019-01-29T15:58:17.973Z,211,348897.0,355875,1225328.0,TX,1930100.0,2781947,690,2,876,77060
6,177,1,184,790,HOUSTON,Harris (County),4332,3,191,1,1,da62b0fcc53fdcbe65d89493d8d750d9,5a2f5292758c6e4347f89077,2019-01-29T15:58:17.974Z,167,102015.0,38104,138251.0,TX,278370.0,287086,363,0,648,77085
347,932,166,1445,13317,HOUSTON,Harris (County),4332,395,268,255,218,e286064e45fe63d2084996b095da7eae,5a2f5292758c6e4347f8906b,2019-01-29T15:58:17.969Z,563,1135336.0,2459559,9336519.0,TX,12931414.0,22626555,1699,81,2049,77024
229,819,64,1112,7239,CROSBY,Harris (County),4332,256,739,132,63,4964d786bd439ddc2d919e32adc4e23f,5a2f5292758c6e4347f89087,2019-01-29T15:58:18.021Z,379,845062.0,1254826,5526769.0,TX,7626656.0,11359486,1569,18,2107,77532
6,113,0,119,1949,HOUSTON,Harris (County),4332,20,114,0,0,0c7665f94afae3a35ca752ca4cbc2a8d,5a2f5292758c6e4347f89076,2018-11-20T19:06:45.629Z,116,65020.0,73520,115915.0,TX,254455.0,487278,250,0,426,77080
15,291,0,306,2133,HOUSTON,Harris (County),4332,49,219,1,1,2cf4c2a0b4ec61b796ed0c853b895a46,5a2f5292758c6e4347f8909b,2018-11-20T19:06:45.703Z,280,179413.0,252305,215689.0,TX,647408.0,1173180,550,0,927,77040
186,798,46,1030,5832,HOUSTON,Harris (County),4332,202,857,86,85,54e6b5c96874b15a0e99cda800cb90cf,5a2f5292758c6e4347f89096,2019-01-29T15:58:17.995Z,511,968540.0,1179727,3808507.0,TX,5956775.0,10154574,1741,20,2460,77015
45,472,9,526,2984,CHANNELVIEW,Harris (County),4332,53,557,12,23,6ca1aa40e216412dbbec2b0c36f3027a,5a2f5292758c6e4347f89085,2019-01-29T14:38:00.915Z,429,346480.0,343698,1067034.0,TX,1757212.0,3205179,1074,6,1502,77530
59,340,9,408,3228,HOUSTON,Harris (County),4332,71,388,25,2,d0eebfe484724809b4f0cc4992680e55,5a2f5292758c6e4347f89068,2019-01-29T15:58:17.968Z,250,318864.0,421526,1109159.0,TX,1849549.0,2379603,737,2,1040,77009
154,536,12,702,3799,HOUSTON,Harris (County),4332,174,649,19,6,c51a3b6eff98d2ee9dacdeb2335d6387,5a2f5292758c6e4347f8906c,2019-01-29T15:58:17.970Z,338,786075.0,605521,2425389.0,TX,3816985.0,4505697,1186,5,1493,77029
63,491,6,560,3643,HOUSTON,Harris (County),4332,126,502,32,7,271acc5325bbc048bfbbbee9471ae5c0,5a2f5292758c6e4347f890a5,2019-01-29T15:58:18.001Z,365,452240.0,562957,1125075.0,TX,2140273.0,3760583,1032,3,1379,77091
421,718,58,1197,13776,HOUSTON,Harris (County),4332,595,233,269,112,b9f3c6af72f281a43f2120d3f8075f03,5a2f5292758c6e4347f89074,2019-01-29T15:58:17.974Z,270,754508.0,2180646,7447723.0,TX,10382878.0,20375521,1479,14,1889,77070
13,269,3,285,1186,HOUSTON,Harris (County),4332,18,259,4,1,17b2c36a6a2984c3e37d5e7d3ddc82d7,5a2f5292758c6e4347f890a0,2019-01-29T14:38:00.952Z,315,153789.0,63118,314556.0,TX,531463.0,708325,597,2,1098,77066
15,312,6,333,2519,HOUSTON,Harris (County),4332,42,429,23,13,4ae110d684d33e224d818abd7d573922,5a2f5292758c6e4347f890a1,2019-01-29T15:58:17.999Z,335,203728.0,230979,399409.0,TX,834116.0,2121175,842,3,1323,77071
116,445,17,578,3569,HOUSTON,Harris (County),4332,113,520,30,9,1e93e03b4d46d4c0ef541426e6a065e5,5a2f5292758c6e4347f89097,2019-01-29T15:58:17.996Z,351,707182.0,472559,2092346.0,TX,3272087.0,3651224,1023,4,1382,77020
50,189,7,246,7477,HOUSTON,Harris (County),4332,63,201,27,20,57cbfdd66f352ea0d79b97ebeec0bc65,5a2f5292758c6e4347f8909d,2019-01-29T15:58:17.998Z,72,248784.0,312448,962956.0,TX,1524189.0,2863704,383,3,467,77050
2,12,0,14,1718,VOTAW,Hardin (County),4332,2,15,0,0,fa722837b0d49884bc4db759678cb3d7,5a2f5292758c6e4347f890b0,2019-01-29T15:58:17.471Z,11,6473.0,9792,38924.0,TX,55190.0,48126,28,0,35,77376
196,650,25,871,4476,CYPRESS,Harris (County),4332,239,491,53,19,2ed46e732391c1a6280ce5c81cbba487,5a2f5292758c6e4347f890b9,2019-01-29T15:58:17.965Z,605,587992.0,732958,3494603.0,TX,4815552.0,6303148,1408,8,2536,77433
422,852,52,1326,7234,HOUSTON,Harris (County),4332,473,744,155,44,0eed8ba371cac4996fc2c22a3fe0ba0a,5a2f5292758c6e4347f89075,2019-01-29T15:58:17.974Z,533,1473084.0,1654215,7249579.0,TX,10376877.0,14099236,1949,13,2622,77075
118,448,8,574,2873,HOUSTON,Harris (County),4332,115,353,17,5,f0b9ba78ed446f62859990bd7f90043b,5a2f5292758c6e4347f89079,2019-01-29T14:38:01.703Z,517,315466.0,299964,2056788.0,TX,2672218.0,2893341,1007,2,1796,77095
343,1085,79,1507,10782,CYPRESS,Harris (County),4332,610,506,272,107,4edb27078b3e6c11f1cc243ac535de12,5a2f5292758c6e4347f89088,2019-01-29T15:58:18.022Z,513,855463.0,2265719,7278666.0,TX,10399848.0,21650674,2008,25,2766,77429
